imdb_search,title,date,parental_advisor,duree,genre,imdb_note,metascore,vote,resume
"https://www.imdb.com/search/title/?title=On+sourit+pour+la+photo&release_date=2015-01-01,2022-12-31",On sourit pour la photo,2022,,95.0,Comedy            ,6.2,,38.0,        
"https://www.imdb.com/search/title/?title=SOOF+3&release_date=2015-01-01,2022-12-31",Soof 3,2022,,111.0,Comedy            ,,,,"Sophie finally seems to have her life back on track. She's happy, her restaurant is booming and her kids are ready to leave the nest. As usual, Sophie tries to keep way too many balls in ...                "
"https://www.imdb.com/search/title/?title=MADAME&release_date=2015-01-01,2022-12-31",The Madame Blanc Mysteries,2021,,60.0,Drama            ,7.0,,1633.0,Antiques expert moves to France suspicious of how her husband died and uses her skills to become a PI aiding the local police and simultaneously bonding with the town's popular taxi driver.
"https://www.imdb.com/search/title/?title=LE+BRIO&release_date=2015-01-01,2022-12-31",Le brio,2017,Tous publics,95.0,"Comedy, Drama            ",6.7,,4272.0,"After an incident, a brilliant professor known for his outbursts is forced to mentor the student he wronged for a speech contest."
"https://www.imdb.com/search/title/?title=ARTHUR+RAMBO&release_date=2015-01-01,2022-12-31",Arthur Rambo,2021,Tous publics,87.0,Drama            ,6.3,,324.0,"Who is this Karim D. ? The new young writer whom the media can't get enough of? Or his alias, Arthur Rambo, the author of old hate-fuellled messages which are dredged up, one day, from social media websites?"
"https://www.imdb.com/search/title/?title=NICKY+LARSON&release_date=2015-01-01,2022-12-31",City Hunter,2018,Tous publics,91.0,"Action, Comedy, Crime            ",6.5,,4569.0,"Nicky Larson, the best private investigator in the business, is called for a high-risk mission: to recover the perfume of Cupid, a perfume that would make irresistible the one who uses it."
"https://www.imdb.com/search/title/?title=Les+dents%2C+pipi%2C+au+lit.&release_date=2015-01-01,2022-12-31",The Full House,2018,Tous publics,105.0,Comedy            ,5.3,,900.0,"Antoine, a bachelor party-goer, gets new roommates: Jeanne and her two children."
"https://www.imdb.com/search/title/?title=Un+Cadeau+du+Ciel&release_date=2015-01-01,2022-12-31",Je suis un cadeau du ciel,2017,,,"Short, Drama            ",,,,        
"https://www.imdb.com/search/title/?title=UN+CADEAU+DU+CIEL&release_date=2015-01-01,2022-12-31",Je suis un cadeau du ciel,2017,,,"Short, Drama            ",,,,        
"https://www.imdb.com/search/title/?title=Jewell+Stone&release_date=2015-01-01,2022-12-31", Disgraceland,2018,,35.0,"Crime, Music            ",,,,"The Establishment strikes back in this second installment of the Rolling Stones time in Swinging London. UK pop star Donovan is busted, a precursor to the Stones Redlands bust. Mick Jagger ...                "
"https://www.imdb.com/search/title/?title=THE+15%3A17+to+Paris&release_date=2015-01-01,2022-12-31",The 15:17 to Paris,2018,PG-13,94.0,"Biography, Drama, Thriller            ",5.3,45.0,33399.0,Three courageous young Americans prevent a terrorist attack on a train bound for Paris.
"https://www.imdb.com/search/title/?title=Premieres+Vacances&release_date=2015-01-01,2022-12-31",Our Happy Holiday,2018,Tous publics,102.0,Comedy            ,5.9,,1507.0,"Marion and Ben, thirty years old, meet on Tinder. That's about all they have in common; but the opposites attract each other, and they decide in the early morning of their meeting to go on ...                "
"https://www.imdb.com/search/title/?title=The+15%3A17+to+Paris&release_date=2015-01-01,2022-12-31",The 15:17 to Paris,2018,PG-13,94.0,"Biography, Drama, Thriller            ",5.3,45.0,33399.0,Three courageous young Americans prevent a terrorist attack on a train bound for Paris.
"https://www.imdb.com/search/title/?title=Joueurs&release_date=2015-01-01,2022-12-31",Treat Me Like Fire,2018,Tous publics,105.0,"Crime, Drama            ",5.6,68.0,636.0,"When Ella meets Abel, her life changes. In the wake of this elusive lover, the girl will discover the cosmopolitan Paris and underground gaming circles, where adrenaline and money reign. ...                "
"https://www.imdb.com/search/title/?title=LA+BEAUTE+DU+GESTE&release_date=2015-01-01,2022-12-31",La beauté du geste,2019,,,"Short, Drama            ",,,,        
"https://www.imdb.com/search/title/?title=Trois+Nuits+Par+Semaine&release_date=2015-01-01,2022-12-31",Trois nuits par semaine,2022,,103.0,,,,,        
"https://www.imdb.com/search/title/?title=VIVE+LA+CRISE&release_date=2015-01-01,2022-12-31",Vive la crise!,2017,,92.0,Comedy            ,3.7,,49.0,"In 2025, Marine Le Pen, who was elected president of the republic a few years earlier, finally throws in the towel. Etienne, a national air conditioning executive, loses his job and hangs ...                "
"https://www.imdb.com/search/title/?title=EYE+ON+JULIET&release_date=2015-01-01,2022-12-31",Eye on Juliet,2017,,96.0,Drama            ,6.5,,491.0,A security robot operator in Detroit forms a connection with a young woman in North Africa who is trying to escape her engagement to a much older man.
"https://www.imdb.com/search/title/?title=PLONGER&release_date=2015-01-01,2022-12-31",Diving,2017,TV-MA,102.0,Drama            ,5.7,,552.0,"A restless photographer leaves her family to ""find herself"" and takes up deep-sea diving."
"https://www.imdb.com/search/title/?title=L%27AMANT+D%27UN+JOUR&release_date=2015-01-01,2022-12-31",Lover for a Day,2017,Not Rated,76.0,Drama            ,6.7,69.0,2164.0,A young woman returns home after the breakdown of a relationship to discover her father is dating a woman her age.
"https://www.imdb.com/search/title/?title=LA+SAGE+FEMME&release_date=2015-01-01,2022-12-31", L'Histoire nous le dira,2017,,,History            ,,,,        
"https://www.imdb.com/search/title/?title=A+PERFECT+ENEMY&release_date=2015-01-01,2022-12-31",A Perfect Enemy,2020,12,89.0,"Adventure, Drama, Thriller            ",5.5,,2870.0,"A successful architect is approached on his trip to the Paris Airport by a chatty girl. Although the meeting seems fortuitous, soon there be a turn that will transform the encounter into something much more sinister and criminal."
"https://www.imdb.com/search/title/?title=PETITE+FLEUR&release_date=2015-01-01,2022-12-31",Petite fleur,2022,Tous publics avec avertissement,98.0,Comedy            ,6.5,,137.0,"José and Lucie live a beautiful marriage together, however, one day, boredom sets in and Lucie goes to see a therapist to save their marriage, while her husband goes to see Jean-Claude, their neighbour."
"https://www.imdb.com/search/title/?title=Je+te+veux%2C+moi+non+plus&release_date=2015-01-01,2022-12-31",Je te veux moi non plus,2021,,100.0,Comedy            ,3.9,,302.0,"Nina and Dylan, best friends since childhood, have no secrets from one another."
"https://www.imdb.com/search/title/?title=Les+tuche+3&release_date=2015-01-01,2022-12-31",The Magic Tuche,2018,Tous publics,95.0,Comedy            ,4.6,,1205.0,"After a groundbreaking presidential election, Jeff Tuche becomes the new French President and moves in the Élysée with his family to govern the country."
"https://www.imdb.com/search/title/?title=SEULS&release_date=2015-01-01,2022-12-31",Only the Animals,2019,Tous publics avec avertissement,117.0,"Crime, Drama, Mystery            ",7.0,69.0,5740.0,"A woman disappeared. After a snowstorm, her car is discovered on a road to a small remote village. While the police don't know where to start, five people are linked to the disappearance. Each one with his or her own secret."
"https://www.imdb.com/search/title/?title=Les+Traducteurs&release_date=2015-01-01,2022-12-31",The Translators,2019,Tous publics,105.0,"Mystery, Thriller            ",6.5,,7602.0,Nine translators hired to translate the eagerly-awaited final book of a bestselling trilogy are confined in a luxurious bunker. The dream job becomes a nightmare when the first 10 pages of the top-secret manuscript appear online.
"https://www.imdb.com/search/title/?title=ZONE+FRANCHE&release_date=2015-01-01,2022-12-31",Zone franche,2020,,,Talk-Show            ,,,,"-Bringing together on one stage the most relevant, enlightening and touching minds to have the necessary conversation that Quebecer society needs (in Canada)."
"https://www.imdb.com/search/title/?title=LA+BELLE+EPOQUE&release_date=2015-01-01,2022-12-31",La Belle Époque,2019,R,115.0,"Comedy, Drama, Fantasy            ",7.4,75.0,15959.0,"A couple in crisis. He, disillusioned, sees his life upset the day an entrepreneur offers him to plunge back into the time of his choice."
"https://www.imdb.com/search/title/?title=Les+Mignonnes&release_date=2015-01-01,2022-12-31", Pardon le cinéma,2020,,,Talk-Show            ,,,,        
"https://www.imdb.com/search/title/?title=L%27HORIZON&release_date=2015-01-01,2022-12-31",L'horizon,2021,,85.0,Drama            ,6.5,,34.0,"On the northern outskirts of Paris, where housing projects rise out of fields, Adja, 18, burns with the desire to live intensely. While her brother breaks out as a pro soccer player, her ...                "
"https://www.imdb.com/search/title/?title=les+amis+des+amis&release_date=2015-01-01,2022-12-31", Les Nuits de France Culture,2014,,,,,,,        
"https://www.imdb.com/search/title/?title=EIFFEL&release_date=2015-01-01,2022-12-31",Eiffel,2021,R,108.0,"Biography, Drama, History            ",6.2,46.0,4212.0,"The government is asking Eiffel to design something spectacular for the 1889 Paris World Fair, but Eiffel simply wants to design the subway. Suddenly, everything changes when Eiffel crosses paths with a mysterious woman from Arun's past."
"https://www.imdb.com/search/title/?title=T%27as+P%C3%A9cho%3F&release_date=2015-01-01,2022-12-31",How to Make Out,2020,Tous publics,98.0,"Comedy, Romance            ",5.0,,196.0,"Arthur, 15, falls in love with Ouassima, who doesn't even look at him. While he has never been in love, she is dating Matt, the handsome kid from college. To get closer to her, Arthur ...                "
"https://www.imdb.com/search/title/?title=OSS+117+%3A+Alerte+rouge+en+Afrique+noire&release_date=2015-01-01,2022-12-31",OSS 117: From Africa with Love,2021,Tous publics,117.0,"Action, Comedy            ",5.9,,4168.0,The third entry in secret agent OSS 117's parodic spy adventures.
"https://www.imdb.com/search/title/?title=J%27ACCUSE&release_date=2015-01-01,2022-12-31",An Officer and a Spy,2019,Tous publics,132.0,"Drama, History, Thriller            ",7.2,56.0,18064.0,"In 1894, French Captain "
"https://www.imdb.com/search/title/?title=LADIES&release_date=2015-01-01,2022-12-31",The First Lady,2022,TV-MA,60.0,"Biography, Drama, History            ",6.7,,4048.0,"In the East Wing of the White House, many of history's most impactful and world-changing decisions have been hidden from view, made by America's charismatic, complex and dynamic first ladies."
"https://www.imdb.com/search/title/?title=ORANGES+SANGUINES&release_date=2015-01-01,2022-12-31",Bloody Oranges,2021,Unrated,102.0,"Comedy, Crime, Drama            ",6.2,72.0,594.0,A retired couple deeply in debt try to win a rock dance competition. A minister is suspected of tax fraud. A teenager makes the acquaintance of a pervert.
"https://www.imdb.com/search/title/?title=Rosa&release_date=2015-01-01,2022-12-31",The Pink Cloud,2021,R,105.0,"Drama, Sci-Fi            ",6.0,69.0,615.0,"After a toxic and mysterious pink cloud appeared, Giovana finds herself stuck in a flat with a man she just met, changing her life in a way she never expected."
"https://www.imdb.com/search/title/?title=Une+Femme+de+Notre+Temps&release_date=2015-01-01,2022-12-31",Une femme de notre temps,2022,,96.0,Drama            ,6.0,,8.0,"Follows Juliane Deroux, a police superintendent of great moral integrity, but she begins to carry out acts of which she would never have believed herself capable after discovering her husband is leading a double life."
"https://www.imdb.com/search/title/?title=FlashBack&release_date=2015-01-01,2022-12-31",Flashback,2020,R,97.0,"Drama, Mystery, Thriller            ",5.3,49.0,5824.0,"After a chance encounter with a man forgotten from his youth, Fred literally and metaphorically journeys into his past."
"https://www.imdb.com/search/title/?title=HAWAII&release_date=2015-01-01,2022-12-31",Cold Hawaii,2020,,,"Comedy, Drama            ",6.4,,108.0,"A series about love and friendship set in the small, Danish surf-community Cold Hawaii."
"https://www.imdb.com/search/title/?title=LE+COLIBRI&release_date=2015-01-01,2022-12-31",L'autruche et le colibri,2021,,,Talk-Show            ,,,,        
"https://www.imdb.com/search/title/?title=Rue+des+Dames&release_date=2015-01-01,2022-12-31",Rue des dames,2022,,,"Comedy, Drama            ",,,,"Mia, a 25 year old nail salon employee is now pregnant but will soon be kicked out of her apartment. To make ends meet, she offers her salon clients paying ""tickets"" to parties attended by famous footballers."
"https://www.imdb.com/search/title/?title=Belle+Fille&release_date=2015-01-01,2022-12-31",Belle fille,2020,Tous publics,96.0,Comedy            ,5.4,,300.0,"After her husband cheats on her, Louise decides to go to Corsica for a weekend. There she meets and spends a night with a handsome stranger. But when she wakes up, she isn't able to wake him up."
"https://www.imdb.com/search/title/?title=POLICE&release_date=2015-01-01,2022-12-31",Police University,2021,,65.0,"Comedy, Drama, Romance            ",7.3,,616.0,"The series depicts the story of a National Police University campus, and the conflict and harmony between professor and students."
"https://www.imdb.com/search/title/?title=TROP+D%27AMOUR&release_date=2015-01-01,2022-12-31",Trop d'amour,2020,,78.0,"Comedy, Drama            ",6.3,,24.0,"Frankie Wallach, 25-year-old director, is fascinated by her grand-mother Julia, 94 years old, her death camp survivor story and her joyful personality. She wants to immortalize her as an heroine of fiction for her movie."
"https://www.imdb.com/search/title/?title=THIRST+STREET&release_date=2015-01-01,2022-12-31",Thirst Street,2017,Unrated,83.0,"Comedy, Drama, Romance            ",5.9,71.0,561.0,"Gina, an American flight attendant, falls in with a Parisian bartender on a layover only to find herself tangled in a web of deception, delusion and unrequited amour fou."
"https://www.imdb.com/search/title/?title=LA+VERITE+SI+JE+MENS+LES+DEBUTS&release_date=2015-01-01,2022-12-31",La vérité si je mens! Les débuts,2019,Tous publics,110.0,Comedy            ,4.6,,237.0,"At the beginning of the 80s, Patrick, son of daddy casual, goes, after his first amorous failure, to become a talented entrepreneur. Dov, whose mother expects brilliant studies, leaves high...                "
"https://www.imdb.com/search/title/?title=Une+sir%C3%A8ne+%C3%A0+Paris&release_date=2015-01-01,2022-12-31",Mermaid in Paris,2020,Not Rated,102.0,"Comedy, Fantasy, Romance            ",5.7,,841.0,A man rescues a mermaid in Paris and slowly falls in love with her.
"https://www.imdb.com/search/title/?title=Le+Lion&release_date=2015-01-01,2022-12-31",The Wolf and the Lion,2021,PG,99.0,"Adventure, Family            ",6.0,36.0,1849.0,A wolf pup and a lost lion cub are rescued by a girl in the heart of the Canadian wilderness. Their friendship will change their lives forever.
"https://www.imdb.com/search/title/?title=SMILEY&release_date=2015-01-01,2022-12-31",Smiley Face Killers,2020,R,96.0,"Horror, Thriller            ",3.7,,1225.0,"Handsome young soccer player Jake Graham believes he is going insane, unable to shake the feeling of being stalked by something, by someone."
"https://www.imdb.com/search/title/?title=LE+PRINCE+OUBLIE&release_date=2015-01-01,2022-12-31",The Lost Prince,2020,Tous publics,101.0,"Adventure, Comedy, Family            ",5.3,,1304.0,"Every night as Sofia falls asleep, her father Djibi takes her into ""Storyland"", a fantasy film studio where their extraordinary fairy-tale adventures come to life starring Djibi in the lead role as the heroic Prince Charming."
"https://www.imdb.com/search/title/?title=DEUX+FILS&release_date=2015-01-01,2022-12-31",Father and Sons,2018,Tous publics,90.0,"Comedy, Drama            ",5.7,,449.0,Rather intriguing story of this little family of guys who get lost and find themselves. Several unexpected twists keep the interest and we end up understanding something. They were itching for acceptance... love... something.
"https://www.imdb.com/search/title/?title=Voyez+comme+on+danse&release_date=2015-01-01,2022-12-31",Kiss & Tell,2018,Tous publics,88.0,"Comedy, Drama            ",5.7,,517.0,"Julien feels like a hostile presence behind him constantly. Alex, his son learns that Eva, a 17-year-old high school girl, forgot to let him know that he was going to be a father."
"https://www.imdb.com/search/title/?title=La+Ch%27Tite+Famille&release_date=2015-01-01,2022-12-31",Family is Family,2018,G,107.0,Comedy            ,5.7,,4052.0,Valentin D is a hot designer architect who claims to be an orphan because he is too ashamed to admit he is the son of working-class scrap metal merchants from the north of France.
"https://www.imdb.com/search/title/?title=TENOR&release_date=2015-01-01,2022-12-31",Ténor,2022,Tous publics,100.0,Comedy            ,6.5,,147.0,"Antoine, a young Parisian suburbanite, studies accounting without much conviction, dividing his time between the rap battles he practices with talent and his job as a sushi delivery boy. ...                "
"https://www.imdb.com/search/title/?title=CORPORATE&release_date=2015-01-01,2022-12-31",Corporate,2020,TV-14,30.0,Comedy            ,7.7,,3485.0,"A dark, edgy look at life as a Junior-Executive-in-Training at your average, soulless multi-national corporation."
"https://www.imdb.com/search/title/?title=Jack+Mimoun&release_date=2015-01-01,2022-12-31",Jack Mimoun et les secrets de Val Verde,2022,,,"Adventure, Comedy            ",,,,        
"https://www.imdb.com/search/title/?title=Une+Histoire+d%27Amour&release_date=2015-01-01,2022-12-31",Bang Gang: A Modern Love Story,2015,Unrated,98.0,"Drama, Romance            ",5.5,53.0,3083.0,"In the well-to-do suburbs of a small town, a group of pretty average, well-adjusted sixteen and seventeen year olds are ordinary adolescents who take a singular path."
"https://www.imdb.com/search/title/?title=Sul+pi%C3%B9+bello&release_date=2015-01-01,2022-12-31",Out of My League,2020,TV-MA,91.0,"Comedy, Drama, Romance            ",6.1,,2792.0,"Marta may be an orphan, and she may be affected by a lethal illness, yet she is the most positive person one can meet. She wants a boy to fall for her. Not any boy - the most handsome of them all. One day, she may have found her match."
"https://www.imdb.com/search/title/?title=La+Ch%27tite+Famille&release_date=2015-01-01,2022-12-31",Family is Family,2018,G,107.0,Comedy            ,5.7,,4052.0,Valentin D is a hot designer architect who claims to be an orphan because he is too ashamed to admit he is the son of working-class scrap metal merchants from the north of France.
"https://www.imdb.com/search/title/?title=L%27%C3%A9chapp%C3%A9e&release_date=2015-01-01,2022-12-31",L'Échappée,2016,,43.0,Drama            ,6.8,,34.0,"-Brigitte Francoeur returns to her hometown, Sainte-Alice-de-Rimouski (in Quebec, Canada), for her daughter Jade's wedding. The latter, who is 20 years old, was raised by Noémie, Brigitte's...                "
"https://www.imdb.com/search/title/?title=ENCHANTEES&release_date=2015-01-01,2022-12-31",La flûte enchantée,2022,,26.0,"Short, Comedy, Fantasy            ",,,,        
"https://www.imdb.com/search/title/?title=CELLE+QUE+VOUS+CROYEZ&release_date=2015-01-01,2022-12-31",Who You Think I Am,2019,Tous publics,101.0,"Drama, Romance            ",6.8,70.0,6070.0,"Claire, a 50-year-old divorced teacher, creates a fake Facebook profile of a 24-year-old woman. She finds a photo of a pretty young blonde and uses it. She has created an entirely fictional character, but why?"
"https://www.imdb.com/search/title/?title=ALEXANDRE&release_date=2015-01-01,2022-12-31",Alexandre Christie: LA in Love,2018,,,"Short, Drama            ",,,,        
"https://www.imdb.com/search/title/?title=355&release_date=2015-01-01,2022-12-31",The 355,2022,PG-13,122.0,"Action, Thriller            ",5.4,40.0,26216.0,"When a top-secret weapon falls into mercenary hands, a wild card CIA agent joins forces with three international agents on a lethal mission to retrieve it, while staying a step ahead of a mysterious woman who's tracking their every move."
"https://www.imdb.com/search/title/?title=Les+Meilleures&release_date=2015-01-01,2022-12-31",Besties,2021,,80.0,"Drama, Romance            ",6.3,,47.0,"Nedjma is spending her days hanging out with her squad. However, everything changes when her path collides with Zina, the newly arrived cousin of the leader of a rival squad."
"https://www.imdb.com/search/title/?title=COM%C3%89DIE+HUMAINE&release_date=2015-01-01,2022-12-31", Les Nuits de France Culture,2014,,,,,,,        
"https://www.imdb.com/search/title/?title=LE+RIRE+DE+MA+MERE&release_date=2015-01-01,2022-12-31",Le rire de ma mère,2017,Tous publics,96.0,Drama            ,6.1,,165.0,A young boy has to deal with increasing family and school pressures as his mother's disease worsens.
"https://www.imdb.com/search/title/?title=Passion+Simple&release_date=2015-01-01,2022-12-31",Simple Passion,2020,Unrated,99.0,"Drama, Romance            ",5.3,57.0,493.0,"A mother falls into an addictive relationship with a Russian diplomat, with whom she has nothing in common."
"https://www.imdb.com/search/title/?title=ON+THE+FRENCH+RIVIERA&release_date=2015-01-01,2022-12-31",Un été à la Garoupe,2020,,52.0,Documentary            ,8.0,,10.0,"La Garoupe, a beach in Antibes, in 1937. For one summer, the painter and photographer Man Ray films his friends Pablo Picasso, Dora Maar, Paul Eluard and his wife Nusch, as well as Lee ...                "
"https://www.imdb.com/search/title/?title=Les+Jeunes+Amants&release_date=2015-01-01,2022-12-31",The Young Lovers,2021,Tous publics,114.0,Drama            ,6.5,,276.0,"Two lovers meet 15 years after the first encounter, in the corridor of a hospital. She's 71, he's 45. Opposed but mesmerized by each other, they reconnect. Widow, mother, grand-mother, Shauna wants to reaffirm she's a woman after all."
"https://www.imdb.com/search/title/?title=COULEURS+DE+L%27INCENDIE&release_date=2015-01-01,2022-12-31",Couleurs de l'incendie,2022,,,"Drama, History            ",,,,"Paris, 1927. After the death of her father, Madeleine Péricourt should have inherited his financial empire but she fell prey to a conspiracy leading her to ruin. Now she will have her vengeance."
"https://www.imdb.com/search/title/?title=FEU%21%21&release_date=2015-01-01,2022-12-31",Portrait of a Lady on Fire,2019,R,122.0,"Drama, Romance            ",8.1,95.0,88440.0,"On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman."
"https://www.imdb.com/search/title/?title=GAUGUIN&release_date=2015-01-01,2022-12-31",Gauguin: Voyage to Tahiti,2017,Tous publics,102.0,"Biography, Drama, Romance            ",5.9,54.0,2159.0,Focused on French painter Paul Gauguin's affair with a younger lady in Tahiti.
"https://www.imdb.com/search/title/?title=Down+In+Paris&release_date=2015-01-01,2022-12-31",Down in Paris,2021,Unrated,102.0,Drama            ,5.9,,84.0,"A filmmaker conquered by an anxiety attack, lets go of his shoot and wanders through nocturnal Paris, in search of solace. During this night, Richard will face his fears and question his desires."
"https://www.imdb.com/search/title/?title=SOL&release_date=2015-01-01,2022-12-31",Sol Yanim,2021,,120.0,Drama            ,6.8,,1777.0,"The drama series follows the story of a mother and her young daughter, Serra, as they try to get used to their new life in an ordinary neighborhood after falling from grace."
"https://www.imdb.com/search/title/?title=Rumba+la+Vie&release_date=2015-01-01,2022-12-31",Rumba la vie,2022,,102.0,Comedy            ,6.9,,12.0,The story of a father who will go to any lengths to connect with his daughter.
"https://www.imdb.com/search/title/?title=BARBAQUE&release_date=2015-01-01,2022-12-31",Some Like It Rare,2021,12,87.0,"Comedy, Horror            ",6.6,,1702.0,Pascal and his wife Sophie have been running a small local butcher's shop for about twenty years. Sophie stands with great love for her customers at the cash register and Vincent cuts the ...                
"https://www.imdb.com/search/title/?title=Nous+sommes+en+guerre&release_date=2015-01-01,2022-12-31",Nous sommes en guerre,2020,,30.0,Drama            ,,,,"Stella doesn't believe in the Coronavirus. For her, it's a manipulation by the state. But Covid-19 will catch up to her sooner than she thinks and will push her towards a drastic change of heart : If we change, the world changes."
"https://www.imdb.com/search/title/?title=Julia&release_date=2015-01-01,2022-12-31",Julia,2022,TV-MA,,"Biography, Drama            ",8.3,,7290.0,"Inspired by Julia Child's extraordinary life and her show The French Chef, which essentially invented food television."
"https://www.imdb.com/search/title/?title=LES+VIEUX+FOURNEAUX+2&release_date=2015-01-01,2022-12-31",Les Vieux Fourneaux 2: Bons pour l'asile,2022,,97.0,Comedy            ,,,,        
"https://www.imdb.com/search/title/?title=MERVEILLES+A+MONTFERMEIL&release_date=2015-01-01,2022-12-31",Wonders in the Suburbs,2019,Not Rated,109.0,Comedy            ,3.9,,238.0,"Emmanuelle Joly, mayor of Montfermeil, was elected on the background of an original political program. But the personal difficulties of the members of the municipal team rub off on the implementation of this unprecedented policy."
"https://www.imdb.com/search/title/?title=LA+REVANCHE+DES+CREVETTES+PAILLET%C3%89ES&release_date=2015-01-01,2022-12-31",La revanche des Crevettes Pailletées,2022,,113.0,Comedy            ,7.3,,79.0,        
"https://www.imdb.com/search/title/?title=Mignonnes&release_date=2015-01-01,2022-12-31",Cuties,2020,TV-MA,96.0,Drama            ,3.4,67.0,30591.0,"Amy, an 11-year-old girl, joins a group of dancers named ""the cuties"" at school, and rapidly grows aware of her burgeoning femininity - upsetting her mother and her values in the process."
"https://www.imdb.com/search/title/?title=BAD+POEMS&release_date=2015-01-01,2022-12-31",Bad Poems,2018,,97.0,"Comedy, Drama            ",7.5,,2509.0,"33-years old Tamás Merthner is heartbroken, after his girlfriend Anna, who is on a scholarship in Paris, breaks up with him. While wallowing in self-pity, Tamás takes a trip down memory ...                "
"https://www.imdb.com/search/title/?title=Au+bout+des+doigts&release_date=2015-01-01,2022-12-31",In Your Hands,2018,Tous publics,105.0,"Drama, Romance            ",6.3,,1476.0,"The music is the secret of Mathieu Malinski (Jules Benchetrit), a subject about which he dare not speak in his neighborhood, where it lags behind with his friends. While a small burglary ...                "
"https://www.imdb.com/search/title/?title=LES+HEROIQUES&release_date=2015-01-01,2022-12-31",The Heroics,2021,Tous publics,99.0,"Comedy, Drama            ",6.1,,147.0,Parisian Portrait of a Punk generation.
"https://www.imdb.com/search/title/?title=SIMONE+-+LE+VOYAGE+DU+SI%C3%88CLE&release_date=2015-01-01,2022-12-31","Simone Veil, a Woman of the Century",2022,Tous publics,,"Biography, Drama, History            ",7.1,,10.0,"Simone Veil's life story through the pivotal events of Twentieth Century. Her childhood, her political battles, her tragedies. An intimate and epic portrait of an extraordinary woman who ...                "
"https://www.imdb.com/search/title/?title=Envole+Moi&release_date=2015-01-01,2022-12-31",Fly Me Away,2021,Tous publics,91.0,"Comedy, Drama            ",6.2,,297.0,"Thomas spends his nights in clubs and his days in bed, until the day when his father, Dr. Reinhard, tired of his antics, decides to cut him off and forces him to take care of one of his ...                "
"https://www.imdb.com/search/title/?title=Dream+Donuts&release_date=2015-01-01,2022-12-31",The Donut Dream,2015,,,"Short, Comedy            ",,,,        
"https://www.imdb.com/search/title/?title=MEME+PAS+FROID&release_date=2015-01-01,2022-12-31", Beautiful Excursions,2006,Tous publics,,Documentary            ,,,,        
"https://www.imdb.com/search/title/?title=La+Ch%27tite+famille&release_date=2015-01-01,2022-12-31",Family is Family,2018,G,107.0,Comedy            ,5.7,,4052.0,Valentin D is a hot designer architect who claims to be an orphan because he is too ashamed to admit he is the son of working-class scrap metal merchants from the north of France.
"https://www.imdb.com/search/title/?title=d%27apr%C3%A8s+une+histoire+vraie&release_date=2015-01-01,2022-12-31",D'après une histoire vraie,2017,Tous publics,100.0,"Drama, Mystery, Thriller            ",5.7,43.0,6697.0,"A writer goes through a tough period after the release of her latest book, as she gets involved with an obsessive admirer."
"https://www.imdb.com/search/title/?title=Des+Lunettes+Noires&release_date=2015-01-01,2022-12-31",The Future Is So Bright (I Gotta Wear Shades),2016,,34.0,Short            ,,,,"Rocker Dick Traverse is a tour manager based in France. Washed out by a sterile existence, Dick is about to call it quits. His next tour with an obscure Norwegian pagan metal band will be ...                "
"https://www.imdb.com/search/title/?title=LES+BEAUX+ESPRITS&release_date=2015-01-01,2022-12-31",Les beaux esprits,2016,,90.0,Documentary            ,,,,"The daily life of a high school class in a prestigious Parisian school. Immersion in this place of learning, artistic creation and school guidance issues."
"https://www.imdb.com/search/title/?title=Voir+le+jour&release_date=2015-01-01,2022-12-31",Into the World,2020,Tous publics,91.0,Drama            ,5.8,,137.0,"Jeanne works in a maternity yard in Marseille. Day and night, she struggles with her colleagues to support the mothers and their babies."
"https://www.imdb.com/search/title/?title=Toute+Ressemblance&release_date=2015-01-01,2022-12-31",Disclaimer,2019,Tous publics,83.0,"Comedy, Drama            ",4.4,,302.0,"Success of a TV talking head comes from constant back stabbing. In ""Toute ressemblance"" Michel Denisot has put together multiple real facts. More than 50 French TV celebrities and Alain Delon are credited."
"https://www.imdb.com/search/title/?title=Patrick&release_date=2015-01-01,2022-12-31",Patrick Melrose,2018,TV-MA,302.0,Drama            ,8.0,,29120.0,This series depicts how the son of an aristocratic family seeks redemption and recovery.
"https://www.imdb.com/search/title/?title=LA+FINE+FLEUR&release_date=2015-01-01,2022-12-31",The Rose Maker,2020,Tous publics,95.0,Comedy            ,6.3,63.0,526.0,"Eve Vernet was the largest rose grower. It is now on the verge of bankruptcy, on the verge of being bought out by a powerful competitor. In addition, Véra, her faithful secretary, employed three employees without any gardening skills."
"https://www.imdb.com/search/title/?title=Le+Dernier+Mercenaire&release_date=2015-01-01,2022-12-31",The Last Mercenary,2021,TV-MA,110.0,"Action, Adventure, Comedy            ",5.3,48.0,8541.0,"A mysterious former secret service agent must urgently return to France when his estranged son is falsely accused of arms and drug trafficking by the government, following a blunder by an overzealous bureaucrat and a mafia operation."
"https://www.imdb.com/search/title/?title=Kompromat&release_date=2015-01-01,2022-12-31",Kompromat,2022,,127.0,"Drama, Thriller            ",7.4,,39.0,A French diplomat must escape an FSB plot in Siberia.
