titre,réalisateur,producteur,postal,debut,fin,latitude,longitude,imdb_search,title,date,parental_advisor,duree,genre,imdb_note,metascore,vote,resume
UNE SAISON EN FRANCE,MAHAMAT-SALEH HAROUN,PILI FILMS,75011,2016-11-07,2016-11-10,48.8627359998448,2.378446999459181,"https://www.imdb.com/search/title/?title=UNE+SAISON+EN+FRANCE&release_date=2015-01-01,2022-12-31",A Season in France,2017,Tous publics,100.0,Drama            ,6.3,78.0,550.0,"An African high school teacher flees his war-torn country for France, where he falls in love with a Frenchwoman who offers a roof for him and his family."
UNE SAISON EN FRANCE,MAHAMAT-SALEH HAROUN,PILI FILMS,75019,2016-11-15,2016-11-15,48.87797100005104,2.39084500054919,"https://www.imdb.com/search/title/?title=UNE+SAISON+EN+FRANCE&release_date=2015-01-01,2022-12-31",A Season in France,2017,Tous publics,100.0,Drama            ,6.3,78.0,550.0,"An African high school teacher flees his war-torn country for France, where he falls in love with a Frenchwoman who offers a roof for him and his family."
UNE SAISON EN FRANCE,MAHAMAT-SALEH HAROUN,PILI FILMS,75020,2016-11-21,2016-11-21,48.85544899984328,2.400886000271725,"https://www.imdb.com/search/title/?title=UNE+SAISON+EN+FRANCE&release_date=2015-01-01,2022-12-31",A Season in France,2017,Tous publics,100.0,Drama            ,6.3,78.0,550.0,"An African high school teacher flees his war-torn country for France, where he falls in love with a Frenchwoman who offers a roof for him and his family."
UNE SAISON EN FRANCE,MAHAMAT-SALEH HAROUN,PILI FILMS,75020,2016-11-15,2016-11-15,48.87252099985075,2.392451000322856,"https://www.imdb.com/search/title/?title=UNE+SAISON+EN+FRANCE&release_date=2015-01-01,2022-12-31",A Season in France,2017,Tous publics,100.0,Drama            ,6.3,78.0,550.0,"An African high school teacher flees his war-torn country for France, where he falls in love with a Frenchwoman who offers a roof for him and his family."
UNE SAISON EN FRANCE,MAHAMAT-SALEH HAROUN,PILI FILMS,75020,2016-11-22,2016-11-22,48.85544899984328,2.400886000271725,"https://www.imdb.com/search/title/?title=UNE+SAISON+EN+FRANCE&release_date=2015-01-01,2022-12-31",A Season in France,2017,Tous publics,100.0,Drama            ,6.3,78.0,550.0,"An African high school teacher flees his war-torn country for France, where he falls in love with a Frenchwoman who offers a roof for him and his family."
UNE SAISON EN FRANCE,MAHAMAT-SALEH HAROUN,PILI FILMS,75019,2016-11-15,2016-11-15,48.876729000429656,2.389659999405056,"https://www.imdb.com/search/title/?title=UNE+SAISON+EN+FRANCE&release_date=2015-01-01,2022-12-31",A Season in France,2017,Tous publics,100.0,Drama            ,6.3,78.0,550.0,"An African high school teacher flees his war-torn country for France, where he falls in love with a Frenchwoman who offers a roof for him and his family."
UNE SAISON EN FRANCE,MAHAMAT-SALEH HAROUN,PILI FILMS,75019,2016-11-15,2016-11-15,48.87689200029737,2.389826999764793,"https://www.imdb.com/search/title/?title=UNE+SAISON+EN+FRANCE&release_date=2015-01-01,2022-12-31",A Season in France,2017,Tous publics,100.0,Drama            ,6.3,78.0,550.0,"An African high school teacher flees his war-torn country for France, where he falls in love with a Frenchwoman who offers a roof for him and his family."
UNE SAISON EN FRANCE,MAHAMAT-SALEH HAROUN,PILI FILMS,75019,2016-11-15,2016-11-15,48.87570599993485,2.38830599941965,"https://www.imdb.com/search/title/?title=UNE+SAISON+EN+FRANCE&release_date=2015-01-01,2022-12-31",A Season in France,2017,Tous publics,100.0,Drama            ,6.3,78.0,550.0,"An African high school teacher flees his war-torn country for France, where he falls in love with a Frenchwoman who offers a roof for him and his family."
UNE SAISON EN FRANCE,MAHAMAT-SALEH HAROUN,PILI FILMS,75011,2016-11-14,2016-11-14,48.86264099996455,2.378572999689704,"https://www.imdb.com/search/title/?title=UNE+SAISON+EN+FRANCE&release_date=2015-01-01,2022-12-31",A Season in France,2017,Tous publics,100.0,Drama            ,6.3,78.0,550.0,"An African high school teacher flees his war-torn country for France, where he falls in love with a Frenchwoman who offers a roof for him and his family."
UNE SAISON EN FRANCE,MAHAMAT-SALEH HAROUN,PILI FILMS,94320,2016-11-22,2016-11-22,48.76419300019303,2.369362999320216,"https://www.imdb.com/search/title/?title=UNE+SAISON+EN+FRANCE&release_date=2015-01-01,2022-12-31",A Season in France,2017,Tous publics,100.0,Drama            ,6.3,78.0,550.0,"An African high school teacher flees his war-torn country for France, where he falls in love with a Frenchwoman who offers a roof for him and his family."
UNE SAISON EN FRANCE,MAHAMAT-SALEH HAROUN,PILI FILMS,75020,2016-11-15,2016-11-15,48.87251900014165,2.395986000411371,"https://www.imdb.com/search/title/?title=UNE+SAISON+EN+FRANCE&release_date=2015-01-01,2022-12-31",A Season in France,2017,Tous publics,100.0,Drama            ,6.3,78.0,550.0,"An African high school teacher flees his war-torn country for France, where he falls in love with a Frenchwoman who offers a roof for him and his family."
UNE SAISON EN FRANCE,MAHAMAT-SALEH HAROUN,PILI FILMS,75020,2016-11-22,2016-11-22,48.85545799994025,2.401361000513374,"https://www.imdb.com/search/title/?title=UNE+SAISON+EN+FRANCE&release_date=2015-01-01,2022-12-31",A Season in France,2017,Tous publics,100.0,Drama            ,6.3,78.0,550.0,"An African high school teacher flees his war-torn country for France, where he falls in love with a Frenchwoman who offers a roof for him and his family."
UNE SAISON EN FRANCE,MAHAMAT-SALEH HAROUN,PILI FILMS,75018,2016-11-25,2016-11-25,48.89689900004655,2.359680000178555,"https://www.imdb.com/search/title/?title=UNE+SAISON+EN+FRANCE&release_date=2015-01-01,2022-12-31",A Season in France,2017,Tous publics,100.0,Drama            ,6.3,78.0,550.0,"An African high school teacher flees his war-torn country for France, where he falls in love with a Frenchwoman who offers a roof for him and his family."
UNE SAISON EN FRANCE,MAHAMAT-SALEH HAROUN,PILI FILMS,75020,2016-11-22,2016-11-22,48.85560299973768,2.401617000076577,"https://www.imdb.com/search/title/?title=UNE+SAISON+EN+FRANCE&release_date=2015-01-01,2022-12-31",A Season in France,2017,Tous publics,100.0,Drama            ,6.3,78.0,550.0,"An African high school teacher flees his war-torn country for France, where he falls in love with a Frenchwoman who offers a roof for him and his family."
LES TETES DE L'EMPLOI,FRANCK MAGNIER,RECIFILMS,75019,2016-03-29,2016-03-29,48.87944900022063,2.388475999464271,"https://www.imdb.com/search/title/?title=LES+TETES+DE+L%27EMPLOI&release_date=2015-01-01,2022-12-31",Les têtes de l'emploi,2016,Tous publics,90.0,Comedy            ,5.1,,551.0,"Stéphane, Cathy and Thierry are the best employees of the Employment Agency of their city. But their results are so good that the agency will have to close because of a lack of unemployed. ...                "
LES TETES DE L'EMPLOI,FRANCK MAGNIER,RECIFILMS,75019,2016-04-08,2016-04-08,48.88865599967038,2.398584000201268,"https://www.imdb.com/search/title/?title=LES+TETES+DE+L%27EMPLOI&release_date=2015-01-01,2022-12-31",Les têtes de l'emploi,2016,Tous publics,90.0,Comedy            ,5.1,,551.0,"Stéphane, Cathy and Thierry are the best employees of the Employment Agency of their city. But their results are so good that the agency will have to close because of a lack of unemployed. ...                "
La Menace,Philippe Le Guay,Les Films Des Tournelles,75005,2020-11-30,2020-11-30,48.84255551093323,2.342706111587062,"https://www.imdb.com/search/title/?title=La+Menace&release_date=2015-01-01,2022-12-31",The Threat (La Menace),2020,,11.0,"Short, Drama            ",,,,"Lucie is awake in the middle of the night by Alex. Outside, the threat gets closer and leads the couple to barricade. With his ear glued to the radio, Alex is on the lookout for the latest ...                "
La Menace,Philippe Le Guay,Les Films Des Tournelles,75008,2020-11-23,2020-11-23,48.86771322988968,2.302352571857041,"https://www.imdb.com/search/title/?title=La+Menace&release_date=2015-01-01,2022-12-31",The Threat (La Menace),2020,,11.0,"Short, Drama            ",,,,"Lucie is awake in the middle of the night by Alex. Outside, the threat gets closer and leads the couple to barricade. With his ear glued to the radio, Alex is on the lookout for the latest ...                "
La Menace,Philippe Le Guay,Les Films Des Tournelles,75018,2020-11-09,2020-11-09,48.886877446882245,2.359460518783525,"https://www.imdb.com/search/title/?title=La+Menace&release_date=2015-01-01,2022-12-31",The Threat (La Menace),2020,,11.0,"Short, Drama            ",,,,"Lucie is awake in the middle of the night by Alex. Outside, the threat gets closer and leads the couple to barricade. With his ear glued to the radio, Alex is on the lookout for the latest ...                "
La Menace,Philippe Le Guay,Les Films Des Tournelles,75019,2020-11-17,2020-11-17,48.87908764226229,2.371535854112909,"https://www.imdb.com/search/title/?title=La+Menace&release_date=2015-01-01,2022-12-31",The Threat (La Menace),2020,,11.0,"Short, Drama            ",,,,"Lucie is awake in the middle of the night by Alex. Outside, the threat gets closer and leads the couple to barricade. With his ear glued to the radio, Alex is on the lookout for the latest ...                "
La Menace,Philippe Le Guay,Les Films Des Tournelles,75019,2020-11-17,2020-11-17,48.87860385982165,2.37414422604612,"https://www.imdb.com/search/title/?title=La+Menace&release_date=2015-01-01,2022-12-31",The Threat (La Menace),2020,,11.0,"Short, Drama            ",,,,"Lucie is awake in the middle of the night by Alex. Outside, the threat gets closer and leads the couple to barricade. With his ear glued to the radio, Alex is on the lookout for the latest ...                "
La Menace,Philippe Le Guay,Les Films Des Tournelles,75019,2020-11-17,2020-11-17,48.88117583982343,2.374213716521139,"https://www.imdb.com/search/title/?title=La+Menace&release_date=2015-01-01,2022-12-31",The Threat (La Menace),2020,,11.0,"Short, Drama            ",,,,"Lucie is awake in the middle of the night by Alex. Outside, the threat gets closer and leads the couple to barricade. With his ear glued to the radio, Alex is on the lookout for the latest ...                "
La Menace,Philippe Le Guay,Les Films Des Tournelles,75116,2020-11-18,2020-11-19,48.86572949975217,2.295554987827814,"https://www.imdb.com/search/title/?title=La+Menace&release_date=2015-01-01,2022-12-31",The Threat (La Menace),2020,,11.0,"Short, Drama            ",,,,"Lucie is awake in the middle of the night by Alex. Outside, the threat gets closer and leads the couple to barricade. With his ear glued to the radio, Alex is on the lookout for the latest ...                "
La Menace,Philippe Le Guay,Les Films Des Tournelles,75005,2020-12-01,2020-12-01,48.84149707034166,2.34303732636627,"https://www.imdb.com/search/title/?title=La+Menace&release_date=2015-01-01,2022-12-31",The Threat (La Menace),2020,,11.0,"Short, Drama            ",,,,"Lucie is awake in the middle of the night by Alex. Outside, the threat gets closer and leads the couple to barricade. With his ear glued to the radio, Alex is on the lookout for the latest ...                "
La Menace,Philippe Le Guay,Les Films Des Tournelles,75018,2020-11-06,2020-11-06,48.88617656447709,2.358257707124242,"https://www.imdb.com/search/title/?title=La+Menace&release_date=2015-01-01,2022-12-31",The Threat (La Menace),2020,,11.0,"Short, Drama            ",,,,"Lucie is awake in the middle of the night by Alex. Outside, the threat gets closer and leads the couple to barricade. With his ear glued to the radio, Alex is on the lookout for the latest ...                "
La Menace,Philippe Le Guay,Les Films Des Tournelles,75018,2020-11-06,2020-11-06,48.88416347388029,2.352624654533724,"https://www.imdb.com/search/title/?title=La+Menace&release_date=2015-01-01,2022-12-31",The Threat (La Menace),2020,,11.0,"Short, Drama            ",,,,"Lucie is awake in the middle of the night by Alex. Outside, the threat gets closer and leads the couple to barricade. With his ear glued to the radio, Alex is on the lookout for the latest ...                "
La Menace,Philippe Le Guay,Les Films Des Tournelles,75018,2020-11-09,2020-11-10,48.886877446882245,2.359460518783525,"https://www.imdb.com/search/title/?title=La+Menace&release_date=2015-01-01,2022-12-31",The Threat (La Menace),2020,,11.0,"Short, Drama            ",,,,"Lucie is awake in the middle of the night by Alex. Outside, the threat gets closer and leads the couple to barricade. With his ear glued to the radio, Alex is on the lookout for the latest ...                "
La Menace,Philippe Le Guay,Les Films Des Tournelles,75018,2020-11-09,2020-11-09,48.88763042525003,2.359998716917104,"https://www.imdb.com/search/title/?title=La+Menace&release_date=2015-01-01,2022-12-31",The Threat (La Menace),2020,,11.0,"Short, Drama            ",,,,"Lucie is awake in the middle of the night by Alex. Outside, the threat gets closer and leads the couple to barricade. With his ear glued to the radio, Alex is on the lookout for the latest ...                "
La Menace,Philippe Le Guay,Les Films Des Tournelles,75014,2020-11-11,2020-11-11,48.83266611647368,2.328065829866136,"https://www.imdb.com/search/title/?title=La+Menace&release_date=2015-01-01,2022-12-31",The Threat (La Menace),2020,,11.0,"Short, Drama            ",,,,"Lucie is awake in the middle of the night by Alex. Outside, the threat gets closer and leads the couple to barricade. With his ear glued to the radio, Alex is on the lookout for the latest ...                "
La Menace,Philippe Le Guay,Les Films Des Tournelles,75018,2020-10-19,2020-10-24,48.886877446882245,2.359460518783525,"https://www.imdb.com/search/title/?title=La+Menace&release_date=2015-01-01,2022-12-31",The Threat (La Menace),2020,,11.0,"Short, Drama            ",,,,"Lucie is awake in the middle of the night by Alex. Outside, the threat gets closer and leads the couple to barricade. With his ear glued to the radio, Alex is on the lookout for the latest ...                "
La Menace,Philippe Le Guay,Les Films Des Tournelles,75016,2020-11-30,2020-11-30,48.85500051564421,2.272125245361538,"https://www.imdb.com/search/title/?title=La+Menace&release_date=2015-01-01,2022-12-31",The Threat (La Menace),2020,,11.0,"Short, Drama            ",,,,"Lucie is awake in the middle of the night by Alex. Outside, the threat gets closer and leads the couple to barricade. With his ear glued to the radio, Alex is on the lookout for the latest ...                "
JULIA,Olivier TREINER,WY PRODUCTIONS,75116,2021-02-22,2021-02-25,48.86852407005389,2.285454948205137,"https://www.imdb.com/search/title/?title=JULIA&release_date=2015-01-01,2022-12-31",Julia,2022,TV-MA,,"Biography, Drama            ",8.3,,7289.0,"Inspired by Julia Child's extraordinary life and her show The French Chef, which essentially invented food television."
JULIA,Olivier TREINER,WY PRODUCTIONS,75009,2021-02-19,2021-02-19,48.88148627252094,2.343423695605995,"https://www.imdb.com/search/title/?title=JULIA&release_date=2015-01-01,2022-12-31",Julia,2022,TV-MA,,"Biography, Drama            ",8.3,,7289.0,"Inspired by Julia Child's extraordinary life and her show The French Chef, which essentially invented food television."
JULIA,Olivier TREINER,WY PRODUCTIONS,75006,2021-03-02,2021-03-06,48.84775509461857,2.323313344916889,"https://www.imdb.com/search/title/?title=JULIA&release_date=2015-01-01,2022-12-31",Julia,2022,TV-MA,,"Biography, Drama            ",8.3,,7289.0,"Inspired by Julia Child's extraordinary life and her show The French Chef, which essentially invented food television."
JULIA,Olivier TREINER,WY PRODUCTIONS,75012,2021-03-15,2021-03-16,48.85016089535387,2.383188362066098,"https://www.imdb.com/search/title/?title=JULIA&release_date=2015-01-01,2022-12-31",Julia,2022,TV-MA,,"Biography, Drama            ",8.3,,7289.0,"Inspired by Julia Child's extraordinary life and her show The French Chef, which essentially invented food television."
JULIA,Olivier TREINER,WY PRODUCTIONS,75015,2021-02-16,2021-02-16,48.84342183517565,2.274664295353333,"https://www.imdb.com/search/title/?title=JULIA&release_date=2015-01-01,2022-12-31",Julia,2022,TV-MA,,"Biography, Drama            ",8.3,,7289.0,"Inspired by Julia Child's extraordinary life and her show The French Chef, which essentially invented food television."
JULIA,Olivier TREINER,WY PRODUCTIONS,75017,2021-02-12,2021-02-13,48.877483509066685,2.284518256625458,"https://www.imdb.com/search/title/?title=JULIA&release_date=2015-01-01,2022-12-31",Julia,2022,TV-MA,,"Biography, Drama            ",8.3,,7289.0,"Inspired by Julia Child's extraordinary life and her show The French Chef, which essentially invented food television."
JULIA,Olivier TREINER,WY PRODUCTIONS,75018,2021-03-12,2021-03-12,48.88538876233613,2.33106294819031,"https://www.imdb.com/search/title/?title=JULIA&release_date=2015-01-01,2022-12-31",Julia,2022,TV-MA,,"Biography, Drama            ",8.3,,7289.0,"Inspired by Julia Child's extraordinary life and her show The French Chef, which essentially invented food television."
JULIA,Olivier TREINER,WY PRODUCTIONS,75011,2021-01-25,2021-01-25,48.85330223265878,2.383090421394671,"https://www.imdb.com/search/title/?title=JULIA&release_date=2015-01-01,2022-12-31",Julia,2022,TV-MA,,"Biography, Drama            ",8.3,,7289.0,"Inspired by Julia Child's extraordinary life and her show The French Chef, which essentially invented food television."
JULIA,Olivier TREINER,WY PRODUCTIONS,75002,2021-02-04,2021-02-06,48.86888437576709,2.342139328574148,"https://www.imdb.com/search/title/?title=JULIA&release_date=2015-01-01,2022-12-31",Julia,2022,TV-MA,,"Biography, Drama            ",8.3,,7289.0,"Inspired by Julia Child's extraordinary life and her show The French Chef, which essentially invented food television."
JULIA,Olivier TREINER,WY PRODUCTIONS,75005,2021-02-26,2021-03-02,48.83922475411885,2.349630834924776,"https://www.imdb.com/search/title/?title=JULIA&release_date=2015-01-01,2022-12-31",Julia,2022,TV-MA,,"Biography, Drama            ",8.3,,7289.0,"Inspired by Julia Child's extraordinary life and her show The French Chef, which essentially invented food television."
JULIA,Olivier TREINER,WY PRODUCTIONS,75002,2021-03-16,2021-03-18,48.87067117300442,2.337655399848819,"https://www.imdb.com/search/title/?title=JULIA&release_date=2015-01-01,2022-12-31",Julia,2022,TV-MA,,"Biography, Drama            ",8.3,,7289.0,"Inspired by Julia Child's extraordinary life and her show The French Chef, which essentially invented food television."
JULIA,Olivier TREINER,WY PRODUCTIONS,75005,2021-02-26,2021-03-02,48.83922475411885,2.349630834924776,"https://www.imdb.com/search/title/?title=JULIA&release_date=2015-01-01,2022-12-31",Julia,2022,TV-MA,,"Biography, Drama            ",8.3,,7289.0,"Inspired by Julia Child's extraordinary life and her show The French Chef, which essentially invented food television."
JULIA,Olivier TREINER,WY PRODUCTIONS,75014,2021-02-03,2021-02-04,48.82689976640028,2.334784360232526,"https://www.imdb.com/search/title/?title=JULIA&release_date=2015-01-01,2022-12-31",Julia,2022,TV-MA,,"Biography, Drama            ",8.3,,7289.0,"Inspired by Julia Child's extraordinary life and her show The French Chef, which essentially invented food television."
JULIA,Olivier TREINER,WY PRODUCTIONS,75006,2021-03-05,2021-03-06,48.84781721361799,2.32309714902726,"https://www.imdb.com/search/title/?title=JULIA&release_date=2015-01-01,2022-12-31",Julia,2022,TV-MA,,"Biography, Drama            ",8.3,,7289.0,"Inspired by Julia Child's extraordinary life and her show The French Chef, which essentially invented food television."
JULIA,Olivier TREINER,WY PRODUCTIONS,75005,2021-02-26,2021-02-27,48.84324527429481,2.352230735695962,"https://www.imdb.com/search/title/?title=JULIA&release_date=2015-01-01,2022-12-31",Julia,2022,TV-MA,,"Biography, Drama            ",8.3,,7289.0,"Inspired by Julia Child's extraordinary life and her show The French Chef, which essentially invented food television."
LES PASSAGERS DE LA NUIT,Mikhaël HERS,NORD OUEST FILMS / LES PASSAGERS DE LA NUIT,75015,2021-03-05,2021-03-05,48.84172828459918,2.297487545464918,"https://www.imdb.com/search/title/?title=LES+PASSAGERS+DE+LA+NUIT&release_date=2015-01-01,2022-12-31",Les passagers de la nuit,2022,Tous publics,111.0,Drama            ,7.1,72.0,431.0,"Left by her husband, Elisabeth finds herself alone, responsible for the day-to-day care of her two children. She picks up a job on a night-time radio show, where she meets Talulah, a youngster she decides to take under her wing."
LES PASSAGERS DE LA NUIT,Mikhaël HERS,NORD OUEST FILMS / LES PASSAGERS DE LA NUIT,75013,2021-03-12,2021-03-12,48.83426428154576,2.352368566295178,"https://www.imdb.com/search/title/?title=LES+PASSAGERS+DE+LA+NUIT&release_date=2015-01-01,2022-12-31",Les passagers de la nuit,2022,Tous publics,111.0,Drama            ,7.1,72.0,431.0,"Left by her husband, Elisabeth finds herself alone, responsible for the day-to-day care of her two children. She picks up a job on a night-time radio show, where she meets Talulah, a youngster she decides to take under her wing."
LES PASSAGERS DE LA NUIT,Mikhaël HERS,NORD OUEST FILMS / LES PASSAGERS DE LA NUIT,75016,2021-03-24,2021-03-25,48.85253459096246,2.281231301495851,"https://www.imdb.com/search/title/?title=LES+PASSAGERS+DE+LA+NUIT&release_date=2015-01-01,2022-12-31",Les passagers de la nuit,2022,Tous publics,111.0,Drama            ,7.1,72.0,431.0,"Left by her husband, Elisabeth finds herself alone, responsible for the day-to-day care of her two children. She picks up a job on a night-time radio show, where she meets Talulah, a youngster she decides to take under her wing."
LES PASSAGERS DE LA NUIT,Mikhaël HERS,NORD OUEST FILMS / LES PASSAGERS DE LA NUIT,75015,2021-02-02,2021-02-02,48.84883798402888,2.283423246525888,"https://www.imdb.com/search/title/?title=LES+PASSAGERS+DE+LA+NUIT&release_date=2015-01-01,2022-12-31",Les passagers de la nuit,2022,Tous publics,111.0,Drama            ,7.1,72.0,431.0,"Left by her husband, Elisabeth finds herself alone, responsible for the day-to-day care of her two children. She picks up a job on a night-time radio show, where she meets Talulah, a youngster she decides to take under her wing."
LES PASSAGERS DE LA NUIT,Mikhaël HERS,NORD OUEST FILMS / LES PASSAGERS DE LA NUIT,75015,2021-02-01,2021-02-02,48.850015673904586,2.286431363438095,"https://www.imdb.com/search/title/?title=LES+PASSAGERS+DE+LA+NUIT&release_date=2015-01-01,2022-12-31",Les passagers de la nuit,2022,Tous publics,111.0,Drama            ,7.1,72.0,431.0,"Left by her husband, Elisabeth finds herself alone, responsible for the day-to-day care of her two children. She picks up a job on a night-time radio show, where she meets Talulah, a youngster she decides to take under her wing."
LES PASSAGERS DE LA NUIT,Mikhaël HERS,NORD OUEST FILMS / LES PASSAGERS DE LA NUIT,75015,2021-03-10,2021-03-10,48.85145484285327,2.29557582918007,"https://www.imdb.com/search/title/?title=LES+PASSAGERS+DE+LA+NUIT&release_date=2015-01-01,2022-12-31",Les passagers de la nuit,2022,Tous publics,111.0,Drama            ,7.1,72.0,431.0,"Left by her husband, Elisabeth finds herself alone, responsible for the day-to-day care of her two children. She picks up a job on a night-time radio show, where she meets Talulah, a youngster she decides to take under her wing."
LES PASSAGERS DE LA NUIT,Mikhaël HERS,NORD OUEST FILMS / LES PASSAGERS DE LA NUIT,75015,2021-03-10,2021-03-10,48.855335197245154,2.28730847341749,"https://www.imdb.com/search/title/?title=LES+PASSAGERS+DE+LA+NUIT&release_date=2015-01-01,2022-12-31",Les passagers de la nuit,2022,Tous publics,111.0,Drama            ,7.1,72.0,431.0,"Left by her husband, Elisabeth finds herself alone, responsible for the day-to-day care of her two children. She picks up a job on a night-time radio show, where she meets Talulah, a youngster she decides to take under her wing."
LES PASSAGERS DE LA NUIT,Mikhaël HERS,NORD OUEST FILMS / LES PASSAGERS DE LA NUIT,75008,2021-03-04,2021-03-05,48.87881660773209,2.322684236441245,"https://www.imdb.com/search/title/?title=LES+PASSAGERS+DE+LA+NUIT&release_date=2015-01-01,2022-12-31",Les passagers de la nuit,2022,Tous publics,111.0,Drama            ,7.1,72.0,431.0,"Left by her husband, Elisabeth finds herself alone, responsible for the day-to-day care of her two children. She picks up a job on a night-time radio show, where she meets Talulah, a youngster she decides to take under her wing."
LES PASSAGERS DE LA NUIT,Mikhaël HERS,NORD OUEST FILMS / LES PASSAGERS DE LA NUIT,75004,2021-03-24,2021-03-26,48.84701096780806,2.364742955535088,"https://www.imdb.com/search/title/?title=LES+PASSAGERS+DE+LA+NUIT&release_date=2015-01-01,2022-12-31",Les passagers de la nuit,2022,Tous publics,111.0,Drama            ,7.1,72.0,431.0,"Left by her husband, Elisabeth finds herself alone, responsible for the day-to-day care of her two children. She picks up a job on a night-time radio show, where she meets Talulah, a youngster she decides to take under her wing."
LES PASSAGERS DE LA NUIT,Mikhaël HERS,NORD OUEST FILMS / LES PASSAGERS DE LA NUIT,75016,2021-03-05,2021-03-06,48.85669105837146,2.286704379592995,"https://www.imdb.com/search/title/?title=LES+PASSAGERS+DE+LA+NUIT&release_date=2015-01-01,2022-12-31",Les passagers de la nuit,2022,Tous publics,111.0,Drama            ,7.1,72.0,431.0,"Left by her husband, Elisabeth finds herself alone, responsible for the day-to-day care of her two children. She picks up a job on a night-time radio show, where she meets Talulah, a youngster she decides to take under her wing."
LES PASSAGERS DE LA NUIT,Mikhaël HERS,NORD OUEST FILMS / LES PASSAGERS DE LA NUIT,75016,2021-02-04,2021-02-04,48.86640763841565,2.264250280000241,"https://www.imdb.com/search/title/?title=LES+PASSAGERS+DE+LA+NUIT&release_date=2015-01-01,2022-12-31",Les passagers de la nuit,2022,Tous publics,111.0,Drama            ,7.1,72.0,431.0,"Left by her husband, Elisabeth finds herself alone, responsible for the day-to-day care of her two children. She picks up a job on a night-time radio show, where she meets Talulah, a youngster she decides to take under her wing."
LES PASSAGERS DE LA NUIT,Mikhaël HERS,NORD OUEST FILMS / LES PASSAGERS DE LA NUIT,75016,2021-03-24,2021-03-25,48.85669105837146,2.286704379592995,"https://www.imdb.com/search/title/?title=LES+PASSAGERS+DE+LA+NUIT&release_date=2015-01-01,2022-12-31",Les passagers de la nuit,2022,Tous publics,111.0,Drama            ,7.1,72.0,431.0,"Left by her husband, Elisabeth finds herself alone, responsible for the day-to-day care of her two children. She picks up a job on a night-time radio show, where she meets Talulah, a youngster she decides to take under her wing."
LES PASSAGERS DE LA NUIT,Mikhaël HERS,NORD OUEST FILMS / LES PASSAGERS DE LA NUIT,75007,2021-03-24,2021-03-25,48.86178229683549,2.313330241875269,"https://www.imdb.com/search/title/?title=LES+PASSAGERS+DE+LA+NUIT&release_date=2015-01-01,2022-12-31",Les passagers de la nuit,2022,Tous publics,111.0,Drama            ,7.1,72.0,431.0,"Left by her husband, Elisabeth finds herself alone, responsible for the day-to-day care of her two children. She picks up a job on a night-time radio show, where she meets Talulah, a youngster she decides to take under her wing."
LES PASSAGERS DE LA NUIT,Mikhaël HERS,NORD OUEST FILMS / LES PASSAGERS DE LA NUIT,75016,2021-02-26,2021-02-28,48.852148763569126,2.279529371112953,"https://www.imdb.com/search/title/?title=LES+PASSAGERS+DE+LA+NUIT&release_date=2015-01-01,2022-12-31",Les passagers de la nuit,2022,Tous publics,111.0,Drama            ,7.1,72.0,431.0,"Left by her husband, Elisabeth finds herself alone, responsible for the day-to-day care of her two children. She picks up a job on a night-time radio show, where she meets Talulah, a youngster she decides to take under her wing."
LES PASSAGERS DE LA NUIT,Mikhaël HERS,NORD OUEST FILMS / LES PASSAGERS DE LA NUIT,75016,2021-03-23,2021-03-23,48.86782561563542,2.251024443982216,"https://www.imdb.com/search/title/?title=LES+PASSAGERS+DE+LA+NUIT&release_date=2015-01-01,2022-12-31",Les passagers de la nuit,2022,Tous publics,111.0,Drama            ,7.1,72.0,431.0,"Left by her husband, Elisabeth finds herself alone, responsible for the day-to-day care of her two children. She picks up a job on a night-time radio show, where she meets Talulah, a youngster she decides to take under her wing."
LES PASSAGERS DE LA NUIT,Mikhaël HERS,NORD OUEST FILMS / LES PASSAGERS DE LA NUIT,75003,2021-03-03,2021-03-05,48.86453904536784,2.356745686806245,"https://www.imdb.com/search/title/?title=LES+PASSAGERS+DE+LA+NUIT&release_date=2015-01-01,2022-12-31",Les passagers de la nuit,2022,Tous publics,111.0,Drama            ,7.1,72.0,431.0,"Left by her husband, Elisabeth finds herself alone, responsible for the day-to-day care of her two children. She picks up a job on a night-time radio show, where she meets Talulah, a youngster she decides to take under her wing."
LES PASSAGERS DE LA NUIT,Mikhaël HERS,NORD OUEST FILMS / LES PASSAGERS DE LA NUIT,75008,2021-03-19,2021-03-19,48.87063938448448,2.319755267611905,"https://www.imdb.com/search/title/?title=LES+PASSAGERS+DE+LA+NUIT&release_date=2015-01-01,2022-12-31",Les passagers de la nuit,2022,Tous publics,111.0,Drama            ,7.1,72.0,431.0,"Left by her husband, Elisabeth finds herself alone, responsible for the day-to-day care of her two children. She picks up a job on a night-time radio show, where she meets Talulah, a youngster she decides to take under her wing."
LES PASSAGERS DE LA NUIT,Mikhaël HERS,NORD OUEST FILMS / LES PASSAGERS DE LA NUIT,75020,2021-02-03,2021-02-03,48.866591417871824,2.392974504634835,"https://www.imdb.com/search/title/?title=LES+PASSAGERS+DE+LA+NUIT&release_date=2015-01-01,2022-12-31",Les passagers de la nuit,2022,Tous publics,111.0,Drama            ,7.1,72.0,431.0,"Left by her husband, Elisabeth finds herself alone, responsible for the day-to-day care of her two children. She picks up a job on a night-time radio show, where she meets Talulah, a youngster she decides to take under her wing."
