tconst,year,genre,numVotes,parentalAdvisor,duree,themaScore,imdbRating
tt0021013,1930,Drama,325,Passed,120.0,0.1268868446350097,6.9
tt0021884,1931,Horror,71823,Passed,70.0,0.2620558142662048,7.8
tt0023055,1932,Drama,255,Passed,80.0,0.1471787691116333,6.4
tt0023293,1932,Adventure,11036,Passed,72.0,0.3290307521820068,7.0
tt0023860,1933,Comedy,172,Passed,70.0,0.1157899871468544,6.6
tt0024184,1933,Horror,34849,TV-PG,71.0,0.1782650351524353,7.6
tt0024222,1933,Drama,589,Passed,69.0,0.2339319288730621,6.5
tt0025600,1934,Drama,386,Approved,88.0,0.139626994729042,6.8
tt0026138,1935,Horror,47913,Not Rated,75.0,0.2448174357414245,7.8
tt0026921,1935,Comedy,529,Passed,81.0,0.3416252136230469,6.7
tt0028249,1936,Comedy,3413,Approved,113.0,0.1431136429309845,7.4
tt0028953,1937,Comedy,728,Passed,89.0,0.2752525806427002,6.8
tt0029491,1937,Drama,242,Passed,100.0,0.0905387327075004,6.4
tt0030754,1938,Adventure,475,Passed,65.0,0.2319141924381256,5.7
tt0030981,1938,Crime,472,Passed,69.0,0.2932003140449524,6.1
tt0031619,1939,History,1716,Passed,113.0,0.1462172865867614,7.0
tt0032558,1940,Adventure,365,Passed,87.0,0.314253568649292,5.7
tt0034276,1941,Drama,120,Approved,75.0,0.211470752954483,6.0
tt0020960,1930,Drama,5447,Passed,127.0,0.0714703202247619,7.3
tt0022968,1932,Action,24,Passed,70.0,0.176926702260971,5.8
tt0023583,1932,Mystery,793,Passed,69.0,0.2449865639209747,5.7
tt0024554,1933,Crime,980,Unrated,66.0,0.1967492550611496,5.3
tt0024759,1933,Adventure,15,Passed,65.0,0.2178305983543396,4.8
tt0029125,1936,Action,74,Passed,60.0,0.1282973736524582,5.8
tt0121557,1934,Drama,45,Passed,68.0,0.1659003496170044,5.4
tt0048757,1955,Drama,2816,Tous Public,123.0,0.4297994375228882,7.6
tt0061971,1967,Drama,1183,Tous publics,108.0,0.2162372171878814,7.8
tt0021025,1930,Animation,1390,Passed,99.0,0.1490501165390014,6.7
tt0021025,1930,Animation,1390,Passed,99.0,0.1490501165390014,6.7
tt0040068,1948,Comedy,17588,Not Rated,83.0,0.0276331473141908,7.3
tt0038100,1945,Music,15,Passed,57.0,0.1176005154848098,5.6
tt0021056,1930,Drama,48,Passed,66.0,0.2647564709186554,5.2
tt0021092,1930,Crime,278,Passed,70.0,0.3799584805965423,5.6
tt0021632,1931,Comedy,404,Passed,76.0,0.1616581529378891,6.2
tt0021959,1931,Drama,59,Passed,72.0,0.1928411126136779,6.6
tt0023108,1932,Comedy,398,Approved,63.0,0.0865969434380531,6.3
tt0024353,1933,Drama,3025,Passed,74.0,0.270906925201416,6.4
tt0024548,1933,Drama,6184,Passed,66.0,0.1417671740055084,6.3
tt0024906,1934,Drama,1147,Approved,62.0,0.1642850637435913,6.2
tt0026776,1935,Comedy,105,Approved,73.0,0.0956765040755271,6.6
tt0021319,1930,Adventure,103,Passed,55.0,0.2966420352458954,5.8
tt0021141,1930,Adventure,121,Passed,61.0,0.1934066712856292,5.3
tt0023943,1933,Comedy,1961,Passed,90.0,0.1529467105865478,7.1
tt0027376,1936,Comedy,2084,Approved,71.0,0.1883409917354583,6.6
tt0030824,1938,Comedy,2165,Approved,71.0,0.210420548915863,6.6
tt0031450,1939,Comedy,309,Passed,80.0,0.1900330334901809,6.1
tt0032871,1940,Adventure,1533,Passed,80.0,0.2786674499511719,5.7
tt0033190,1940,Comedy,723,Passed,83.0,0.1896158754825592,6.2
tt0034115,1941,Comedy,507,Passed,87.0,0.2993150055408478,6.1
tt1196772,1959,Comedy,37,Approved,63.0,0.0772754251956939,7.3
tt0027286,1936,Comedy,1917,Approved,61.0,0.2209487557411193,6.3
tt0027476,1936,Crime,37,Approved,63.0,0.2455720603466034,6.0
tt0036791,1944,Drama,167,Approved,72.0,0.0860376432538032,5.0
tt0038524,1946,Film-Noir,619,Passed,72.0,0.2121348083019256,5.7
tt0041109,1949,Drama,147,Passed,70.0,0.1004413664340972,5.4
tt0041733,1948,Crime,381,Passed,71.0,0.3308722078800201,5.7
tt0021208,1930,Family,17,Passed,46.0,0.1459922194480896,7.7
tt0021986,1931,Comedy,256,Passed,70.0,0.2230913937091827,5.3
tt0023052,1932,Crime,140,Passed,71.0,0.2921074032783508,5.7
tt0026691,1935,Comedy,164,Passed,63.0,0.1789046376943588,5.8
tt0027396,1936,Comedy,135,Passed,67.0,0.1282551735639572,5.6
tt0027428,1936,Crime,679,Passed,66.0,0.2129473537206649,6.3
tt0027645,1935,Comedy,144,Approved,67.0,0.135673239827156,5.2
tt0027761,1936,Comedy,97,Passed,68.0,0.195012480020523,6.2
tt0028383,1936,Comedy,176,Passed,62.0,0.1223305538296699,6.0
tt0028426,1936,Crime,594,Approved,57.0,0.317254364490509,6.1
tt0028564,1937,Crime,239,Passed,63.0,0.3739997148513794,5.6
tt0029219,1937,Comedy,155,Approved,68.0,0.2311543822288513,4.8
tt0029541,1937,Mystery,553,Approved,54.0,0.3313523530960083,5.4
tt0030183,1938,Crime,370,Passed,63.0,0.2720654904842376,5.7
tt0030968,1938,Mystery,372,Approved,65.0,0.2566580772399902,5.8
tt0031103,1939,Crime,448,Approved,71.0,0.3228446245193481,6.1
tt0031284,1939,Adventure,121,Passed,54.0,0.3788411021232605,5.4
tt0033718,1941,Crime,147,Passed,64.0,0.0796540156006813,6.3
tt0034004,1941,Adventure,38,Approved,84.0,0.2505574226379394,6.9
tt0034185,1941,Drama,197,Approved,57.0,0.1994935870170593,5.7
tt0034375,1941,Action,49,Passed,64.0,0.1225431784987449,6.0
tt0021243,1930,Music,129,Passed,63.0,0.2017636895179748,4.8
tt0214714,1932,Adventure,111,Passed,67.0,0.2097388654947281,5.3
tt0021309,1937,Animation,1355,Tous publics,63.0,0.1524049639701843,7.7
tt0021309,1937,Animation,1355,Tous publics,63.0,0.1524049639701843,7.7
tt0038348,1946,Fantasy,26443,Not Rated,93.0,0.0898198634386062,7.9
tt0041719,1950,Drama,12278,Not Rated,112.0,0.1745196878910064,7.9
tt0054377,1960,Biography,3363,Not Rated,79.0,0.3499861061573028,7.2
tt0054257,1960,Crime,351,Approved,99.0,0.28448686003685,5.8
tt0022918,1932,Drama,245,Passed,64.0,0.2854666709899902,5.8
tt0023985,1933,Drama,1090,Not Rated,72.0,0.0789209902286529,6.4
tt0026775,1935,Musical,262,Passed,81.0,0.07255619764328,6.3
tt0021557,1929,Drama,124,Passed,97.0,0.1265266239643097,5.3
tt0024170,1933,Drama,281,Passed,66.0,0.1859736144542694,6.1
tt0024769,1933,Crime,333,Passed,79.0,0.3928228914737701,6.5
tt0025838,1934,Comedy,161,Passed,71.0,0.2448264360427856,5.7
tt0025923,1934,Drama,133,Passed,75.0,0.2441273927688598,6.3
tt0026225,1935,Comedy,37,Passed,76.0,0.1772300899028778,6.6
tt0026656,1935,Music,144,Approved,75.0,0.2312930673360824,6.0
tt0027033,1935,Comedy,318,Approved,75.0,0.1224215477705001,6.2
tt0027293,1936,Comedy,422,Passed,74.0,0.2959277927875519,6.0
tt0029057,1937,Comedy,71,Approved,80.0,0.1551723778247833,6.3
tt0030185,1938,Comedy,438,Approved,80.0,0.1228450089693069,6.5
tt0031143,1939,Horror,3066,Approved,72.0,0.2576625347137451,7.1
tt0033963,1941,Action,759,Approved,90.0,0.1299134492874145,7.2
tt0035020,1942,Comedy,1309,Passed,101.0,0.1225527375936508,6.6
tt0037420,1944,Comedy,1024,Passed,105.0,0.1824540793895721,6.2
tt0039645,1947,Crime,3444,Passed,87.0,0.2188438475131988,6.8
tt0044782,1952,Comedy,373,Tous Public,104.0,0.1968878507614135,6.1
tt0021559,1930,Crime,101,Passed,70.0,0.3138882517814636,6.2
tt0021566,1930,Drama,31,Passed,68.0,0.1233799457550048,6.6
tt0024551,1933,Crime,14,Passed,63.0,0.3484845459461212,3.6
tt0024573,1933,Comedy,66,Passed,70.0,0.1798385083675384,5.6
tt0025895,1934,Crime,42,Approved,67.0,0.3250554800033569,5.6
tt0027003,1934,Crime,62,Passed,60.0,0.2840998470783233,4.9
tt0027028,1935,Drama,285,Passed,73.0,0.1590531170368194,6.1
tt0027541,1936,Comedy,47,Approved,63.0,0.249740332365036,6.5
tt0029243,1937,Adventure,11,Approved,67.0,0.1802480220794677,6.7
tt0029690,1937,Crime,16,Approved,65.0,0.0407405346632003,5.3
tt0029711,1937,Mystery,11,Approved,61.0,0.1508817374706268,6.3
tt0030027,1938,Crime,21,Approved,59.0,0.3646820187568664,7.1
tt0030140,1938,Action,29,Approved,63.0,0.1181803792715072,4.0
tt0030405,1938,Drama,24,Approved,66.0,0.2678356170654297,7.4
tt0030541,1938,Drama,19,Approved,60.0,0.1079616695642471,4.7
tt0030664,1938,Action,43,Approved,61.0,0.1043978556990623,7.3
tt0031191,1940,Crime,10,Approved,64.0,0.2301553189754486,6.2
tt0031352,1939,Adventure,21,Approved,66.0,0.2488200813531875,5.9
tt0033426,1941,Action,80,Passed,65.0,0.1835371255874633,5.4
tt0034633,1942,Adventure,35,Approved,60.0,0.0385529361665248,5.3
tt0034930,1942,Action,93,Approved,225.0,0.1234888732433319,6.2
tt0035611,1943,Adventure,350,Approved,265.0,0.0793643593788147,6.3
tt0035819,1943,Action,54,Approved,245.0,0.0267199240624904,6.5
tt0036290,1943,Action,105,Approved,59.0,0.2071828991174698,6.2
tt0036878,1944,Adventure,82,Passed,223.0,0.1950302571058273,6.5
tt0037114,1944,Adventure,60,Passed,218.0,0.384489506483078,6.9
tt0037206,1944,Action,73,Passed,225.0,0.1762617528438568,6.0
tt0037334,1944,Crime,100,Approved,63.0,0.2357122302055359,5.1
tt0037838,1945,Action,149,Passed,219.0,0.1368366628885269,5.7
tt0037904,1945,Action,77,Approved,226.0,0.1721469908952713,6.6
tt0038039,1945,Action,45,Passed,221.0,0.1476869881153106,7.0
tt0038062,1945,Action,123,Approved,246.0,0.0299738235771656,6.6
tt0038446,1946,Drama,42,Approved,59.0,0.1760194599628448,5.2
tt0038703,1946,Action,172,Approved,265.0,0.1414036005735397,6.1
tt0039530,1947,Comedy,151,Approved,75.0,0.1990195512771606,5.4
tt0040500,1948,Adventure,799,Approved,62.0,0.2958557903766632,2.1
tt0042578,1950,Action,140,Approved,61.0,0.214203268289566,6.0
tt0180105,1949,Action,26,Approved,60.0,0.1265707314014434,6.7
tt0021577,1930,Comedy,13934,Not Rated,63.0,0.3397637605667114,7.2
tt0042804,1950,Crime,20326,Not Rated,80.0,0.4146466851234436,8.3
tt0043639,1951,Comedy,680,Tous publics,78.0,0.1346202790737152,6.6
tt0044386,1954,Adventure,4083,Approved,90.0,0.2508977353572845,6.7
tt0045361,1953,Drama,5870,Approved,82.0,0.2478781193494796,7.9
tt0045907,1954,Adventure,1515,Tous publics,82.0,0.1710629761219024,7.0
tt0046675,1954,Drama,1265,Tous publics,91.0,0.0710089951753616,6.7
tt0048037,1955,Crime,5297,Not Rated,89.0,0.3663688004016876,7.7
tt0049521,1956,Adventure,2388,Not Rated,104.0,0.2958796322345733,6.8
tt0056732,1962,Drama,33066,Not Rated,95.0,0.1205760687589645,8.0
tt0058249,1964,Crime,9212,Not Rated,97.0,0.183580070734024,7.4
tt0061395,1967,Drama,44467,R,100.0,0.0741942524909973,7.7
tt0075824,1977,Drama,22790,R,103.0,0.1253030598163604,7.8
tt0022042,1931,Crime,131,Passed,77.0,0.4164619445800781,6.4
tt0023169,1932,Drama,382,Passed,86.0,0.0349339209496974,6.1
tt0025192,1934,Adventure,105,Passed,72.0,0.2362096905708313,6.1
tt0025702,1934,Comedy,64,Approved,77.0,0.2005761712789535,5.7
tt0025880,1934,Comedy,935,Approved,74.0,0.1747546195983886,6.7
tt0026956,1935,Drama,165,Passed,71.0,0.2558396160602569,5.8
tt0027865,1936,Drama,57,Approved,73.0,0.2591800391674042,6.3
tt0029670,1937,Comedy,375,Approved,87.0,0.1277890801429748,6.2
tt0042924,1950,Drama,30,Not Rated,65.0,0.1186843365430831,4.2
tt0028240,1936,Crime,368,Not Rated,67.0,0.3661050498485565,6.7
tt0030021,1938,Crime,216,Approved,72.0,0.2521163821220398,6.1
tt0030658,1938,Action,29,Not Rated,88.0,0.0652703642845153,6.1
tt0021591,1931,Adventure,66,Passed,72.0,0.219014286994934,5.0
tt0023518,1932,Drama,13,Passed,54.0,0.3080091476440429,6.1
tt0023520,1932,Mystery,196,Passed,60.0,0.2776394486427307,5.2
tt0024124,1933,Comedy,698,Passed,60.0,0.1275174468755722,5.6
tt0021922,1931,Comedy,45,Passed,67.0,0.2503918409347534,6.8
tt0022421,1931,Action,124,Passed,59.0,0.1405191570520401,6.0
tt0022746,1932,Comedy,107,Passed,68.0,0.1674350500106811,6.3
tt0022421,1931,Action,124,Passed,59.0,0.1405191570520401,6.0
tt0022753,1932,Action,1034,Passed,71.0,0.1538771837949752,6.2
tt0024159,1933,Comedy,49,Passed,80.0,0.2181847989559173,5.6
tt0025577,1934,Comedy,69,Approved,64.0,0.1340033113956451,6.7
tt0028358,1936,Sci-Fi,8098,Not Rated,100.0,0.4178195595741272,6.6
tt0028956,1937,Crime,174,Approved,65.0,0.3239858746528625,5.8
tt0033152,1940,Adventure,13296,Not Rated,106.0,0.1924525201320648,7.4
tt0038458,1946,Film-Noir,1935,Passed,83.0,0.283670425415039,6.8
tt0038499,1946,Romance,8774,Passed,129.0,0.2378922402858734,6.8
tt0043482,1951,Drama,379,Passed,87.0,0.1059789508581161,5.8
tt0044209,1951,Adventure,603,Approved,82.0,0.2832743525505066,6.0
tt0044954,1952,Crime,7871,Approved,71.0,0.1586782932281494,7.7
tt0045917,1953,Horror,7966,Approved,78.0,0.0615809150040149,6.3
tt0046057,1953,Fantasy,1088,Approved,80.0,0.2947731018066406,5.9
tt0434348,1930,Drama,41,Tous publics,102.0,0.3080091476440429,6.3
tt0022603,1932,Mystery,66,Passed,69.0,0.201037660241127,5.9
tt0023316,1932,Drama,198,Passed,73.0,0.237634465098381,6.4
tt0024599,1933,Crime,21,Passed,83.0,0.1717200726270675,6.1
tt0025203,1934,Comedy,23,Approved,71.0,0.2379536032676696,5.5
tt0025491,1934,Crime,66,Passed,58.0,0.391156792640686,6.3
tt0025577,1934,Comedy,69,Approved,64.0,0.1340033113956451,6.7
tt0025682,1934,Comedy,30,Passed,62.0,0.1766348481178283,7.2
tt0025775,1934,Comedy,19,Passed,71.0,0.1505454629659652,7.5
tt0026699,1935,Crime,53,Approved,66.0,0.3894277811050415,6.6
tt0026821,1934,Music,53,Passed,74.0,0.2496037185192108,6.9
tt0027627,1936,Comedy,56,Approved,70.0,0.1981070935726165,6.2
tt0029308,1937,Romance,167,Approved,70.0,0.2470563203096389,6.3
tt0029380,1937,Adventure,18,Passed,66.0,0.2224567979574203,6.1
tt0029680,1937,Comedy,66,Passed,86.0,0.1702073663473129,5.9
tt0031768,1939,Comedy,40,Approved,85.0,0.1375070512294769,5.7
tt0032619,1940,Comedy,83,Approved,93.0,0.4335906207561493,6.0
tt0033666,1941,Comedy,31,Approved,79.0,0.1353519856929779,7.4
tt0034412,1941,Comedy,9,Approved,83.0,0.0556897893548011,6.6
tt0035094,1942,Comedy,55,Approved,80.0,0.1842936277389526,6.4
tt0036327,1943,Comedy,13,Approved,74.0,0.1075080782175064,6.6
tt0036493,1954,Adventure,45,Tous publics,80.0,0.195353016257286,5.6
tt0037046,1945,Film-Noir,120,Approved,92.0,0.1370216012001037,6.1
tt0037208,1944,Comedy,62,Approved,98.0,0.2922351956367492,7.0
tt0037388,1944,Comedy,164,Approved,77.0,0.1523132920265197,5.5
tt0040586,1948,Comedy,125,Approved,87.0,0.1095860823988914,6.6
tt0041794,1949,Adventure,35,Approved,85.0,0.3723935186862945,5.2
tt0043722,1951,Adventure,82,Approved,79.0,0.3797181248664856,6.3
tt0043848,1951,Crime,226,Passed,79.0,0.389626681804657,6.3
tt0044475,1952,Adventure,305,Passed,85.0,0.1260118782520294,6.1
tt0021710,1929,Romance,37,Passed,71.0,0.1375954151153564,7.0
tt0026563,1935,Action,42,Passed,60.0,0.103700041770935,4.2
tt0027008,1935,Action,32,Approved,55.0,0.1172372549772262,5.3
tt0027057,1935,Drama,131,Passed,58.0,0.0999849438667297,4.3
tt0029596,1936,Action,102,Passed,71.0,0.2032729983329773,6.2
tt0031211,1939,Crime,191,Approved,56.0,0.3819474875926971,4.7
tt0032911,1940,Romance,32,Passed,55.0,0.0951082706451416,5.2
tt0033822,1939,Crime,46,Approved,55.0,0.3073384463787079,3.9
tt0329531,1936,Drama,43,Approved,59.0,0.261335551738739,4.6
tt0021814,1931,Fantasy,51931,Passed,75.0,0.2380855679512024,7.4
tt0023245,1932,Fantasy,26539,Approved,73.0,0.0739062428474426,7.0
tt0024348,1933,Drama,111,Approved,83.0,0.1199739351868629,6.9
tt0025005,1934,Comedy,29,Passed,78.0,0.4514390826225281,7.5
tt0025170,1934,Comedy,161,Passed,70.0,0.1392079591751098,5.0
tt0025281,1934,Crime,16,Approved,70.0,0.2186984419822693,7.0
tt0025444,1934,Drama,26,Passed,70.0,0.1626788526773452,7.0
tt0026663,1935,Horror,5280,Passed,68.0,0.1893130242824554,7.2
tt0021847,1931,Crime,135,Passed,70.0,0.2375536262989044,6.6
tt0023973,1933,Drama,1228,TV-PG,73.0,0.0891037955880165,7.1
tt0025202,1934,Drama,207,Approved,102.0,0.1415021270513534,6.3
tt0026758,1935,Drama,517,Approved,87.0,0.1572249978780746,6.5
tt0027194,1935,Fantasy,5688,Passed,75.0,0.1017009764909744,6.3
tt0022612,1932,Crime,111,Passed,69.0,0.4668210446834564,7.2
tt0023984,1933,Crime,181,Passed,70.0,0.3912592828273773,5.9
tt0024247,1933,Crime,64,Passed,70.0,0.3151966035366058,7.1
tt0026231,1935,Crime,128,Approved,65.0,0.2709574997425079,5.3
tt0028601,1937,Crime,136,Passed,69.0,0.2575976550579071,5.6
tt0034087,1941,Comedy,96,Approved,64.0,0.3004821240901947,5.9
tt0035149,1942,Romance,110,Passed,62.0,0.1538675129413604,5.4
tt0037038,1945,Crime,260,Passed,57.0,0.2430846393108368,5.9
tt0037634,1945,Adventure,244,Approved,74.0,0.1506227552890777,6.1
tt0039212,1947,Adventure,64,Passed,61.0,0.1460090279579162,5.5
tt0039412,1947,Comedy,45,Passed,62.0,0.2811181545257568,5.9
tt0041494,1949,Crime,10,Passed,69.0,0.3237704634666443,4.8
tt0042394,1950,Crime,960,Passed,72.0,0.2616010308265686,6.1
tt0042442,1950,Crime,328,Approved,57.0,0.1767303645610809,5.6
tt0042523,1950,Crime,8,Passed,61.0,0.2295723408460617,5.8
tt0044155,1951,Crime,194,Passed,72.0,0.1772381365299224,6.2
tt0047960,1955,Horror,1335,Approved,69.0,0.1544790416955948,5.5
tt0049697,1956,Crime,137,Approved,92.0,0.3278992474079132,4.9
tt0050545,1957,Horror,1919,Passed,69.0,0.1854543536901474,5.3
tt0050957,1956,Horror,1773,Approved,77.0,0.1922084391117096,3.8
tt0051174,1957,Horror,572,Approved,77.0,0.15879487991333,4.0
tt0051226,1957,Adventure,1039,Passed,70.0,0.1644384413957595,5.1
tt0051507,1958,Horror,1113,Unrated,67.0,0.1204049214720726,4.8
tt0051736,1958,Crime,181,Not Rated,67.0,0.1343410015106201,5.4
tt0051786,1958,Sci-Fi,5781,Approved,69.0,0.1721767634153366,6.0
tt0051797,1958,Drama,222,Approved,69.0,0.11880923807621,3.4
tt0052257,1958,Drama,171,Approved,79.0,0.0248637571930885,4.2
tt0052820,1959,Horror,1132,Approved,70.0,0.1869122982025146,5.8
tt0052870,1959,Crime,568,Not Rated,70.0,0.3007821142673492,6.2
tt0052927,1959,Crime,162,Approved,72.0,0.2840499579906463,5.5
tt0052929,1959,Horror,1657,Approved,67.0,0.1872861981391906,4.9
tt0053169,1959,Adventure,265,Approved,67.0,0.1776149868965149,5.3
tt0053222,1959,Crime,136,Approved,71.0,0.3149395585060119,4.9
tt0053357,1960,Crime,107,Not Rated,71.0,0.2293608337640762,5.8
tt0053418,1959,Crime,346,Approved,71.0,0.3869800567626953,5.5
tt0053557,1960,Crime,96,Approved,83.0,0.3283240497112274,5.8
tt0053689,1960,Crime,197,Approved,70.0,0.4152761697769165,5.4
tt0053776,1959,Drama,80,Approved,70.0,0.1246605664491653,5.8
tt0053883,1959,Romance,163,Approved,66.0,0.0234104432165622,5.2
tt0054103,1960,Crime,103,Not Rated,75.0,0.1420075744390487,5.0
tt0054126,1960,Action,271,Not Rated,69.0,0.1118614673614502,5.6
tt0054459,1960,Crime,224,Approved,75.0,0.2735999524593353,6.1
tt0054695,1961,Adventure,72,Approved,72.0,0.1178068295121193,5.5
tt0054899,1961,Action,156,Approved,68.0,0.1063637435436248,5.1
tt0054909,1961,Action,186,Passed,66.0,0.1376446336507797,5.8
tt0055260,1961,Drama,78,Not Rated,77.0,0.097267135977745,4.8
tt0055316,1961,Crime,58,Approved,62.0,0.3350749909877777,5.6
tt0055631,1961,Crime,93,Not Rated,73.0,0.2497643530368805,6.1
tt0055781,1962,Fantasy,283,Not Rated,77.0,0.1717858910560608,4.6
tt0056098,1962,Crime,141,Not Rated,83.0,0.4019173681735992,5.5
tt0021886,1931,Action,83,Passed,57.0,0.1590420454740524,5.7
tt0023396,1932,Action,648,Passed,55.0,0.1348673701286316,5.5
tt0023419,1932,Action,89,Passed,59.0,0.1197731345891952,6.1
tt0024366,1933,Mystery,23,Passed,57.0,0.1971068084239959,6.8
tt0037423,1944,Musical,165,Approved,65.0,0.2230724990367889,6.7
tt0039833,1948,Music,106,Tous publics,114.0,0.2412157356739044,6.8
tt0022078,1931,Family,99,Passed,250.0,0.0805955752730369,6.2
tt0023038,1932,Adventure,601,Passed,227.0,0.1210887879133224,5.4
tt0023712,1932,Action,15,Passed,55.0,0.1380352973937988,5.6
tt0024663,1933,Adventure,449,Passed,210.0,0.1920451670885086,5.4
tt0024936,1934,Action,84,Passed,210.0,0.0670559257268905,6.5
tt0025420,1934,Adventure,235,Approved,243.0,0.3187090754508972,4.7
tt0025800,1934,Adventure,66,Passed,58.0,0.157372772693634,5.5
tt0038466,1946,Adventure,242,Not Rated,70.0,0.1129002273082733,4.8
tt0395485,1934,Crime,20,Passed,210.0,0.178536370396614,5.6
tt0029576,1937,Comedy,10,Approved,84.0,0.4652416110038757,4.4
tt0022063,1931,Crime,63,Passed,70.0,0.3346325755119324,6.0
tt0024219,1933,Action,194,Passed,73.0,0.1772637069225311,6.2
tt0022078,1931,Family,99,Passed,250.0,0.0805955752730369,6.2
tt0035762,1943,Action,9,Approved,54.0,0.1187018305063247,6.0
tt0036734,1944,Action,22,Approved,56.0,0.2241837978363037,5.1
tt0037239,1944,Crime,14,Approved,55.0,0.2153583914041519,6.8
tt0037328,1944,War,17,Approved,55.0,0.1718679815530777,5.6
tt0022080,1931,Drama,2378,Not Rated,114.0,0.0665298104286193,7.1
tt0022119,1931,Drama,963,Passed,74.0,0.2381792664527893,6.2
tt0054044,1960,Action,253,Unrated,89.0,0.1566153168678283,5.1
tt0056427,1961,History,223,Not Rated,96.0,0.1567775905132293,5.3
tt0022251,1931,Crime,2585,Approved,56.0,0.3415558934211731,6.8
tt0023424,1932,Adventure,223,Passed,66.0,0.0589456968009471,4.3
tt0024780,1933,Action,46,Passed,240.0,0.0454500950872898,5.5
tt0025699,1934,Mystery,1075,Approved,52.0,0.1940315961837768,5.4
tt0026354,1935,Action,20,Approved,54.0,0.1871716380119323,6.5
tt0027217,1935,Romance,30,Passed,62.0,0.1120742708444595,6.0
tt0028507,1936,Action,24,Passed,60.0,0.1606858968734741,5.7
tt0028768,1937,Crime,71,Approved,70.0,0.2908771336078644,5.6
tt0029071,1937,Adventure,42,Passed,308.0,0.1339961290359497,4.9
tt0030164,1936,Crime,49,Approved,67.0,0.2171659171581268,5.6
tt0030781,1938,Biography,151,Approved,66.0,0.3404411673545837,5.3
tt0031597,1939,Action,19,Approved,55.0,0.2196181714534759,6.2
tt0036889,1944,Music,42,Passed,59.0,0.0942237600684166,4.9
tt0037673,1945,Action,90,Passed,59.0,0.1442790031433105,5.6
tt0043397,1952,Crime,439,Not Rated,81.0,0.3894846141338348,4.2
tt0133850,1937,History,71,Approved,75.0,0.2189156860113144,5.8
tt0169253,1938,Adventure,49,Approved,59.0,0.2355896532535553,4.8
tt0183796,1935,Adventure,51,Approved,57.0,0.2278777956962585,4.5
tt0295512,1946,Comedy,13,Approved,67.0,0.1672287881374359,4.0
tt0022183,1931,Drama,3145,Passed,87.0,0.1699450016021728,7.6
tt0038546,1946,Drama,46,Approved,98.0,0.173772782087326,5.6
tt0032835,1940,Musical,30,Tous publics,96.0,0.1746542006731033,5.8
tt0023929,1933,Crime,75,Passed,81.0,0.3543611764907837,6.6
tt0053095,1959,Horror,698,18,97.0,0.1081538945436477,5.2
tt0022285,1931,Drama,227,Passed,69.0,0.2002938240766525,6.4
tt0023335,1932,Crime,699,Passed,76.0,0.2014569789171219,6.5
tt0023737,1933,Drama,408,Passed,76.0,0.1391273438930511,6.3
tt0026895,1935,Crime,615,Passed,89.0,0.216454267501831,6.7
tt0026932,1936,Crime,1003,Passed,94.0,0.1314117759466171,6.2
tt0028056,1936,Comedy,45,Approved,80.0,0.198311448097229,6.8
tt0028416,1936,Comedy,516,Passed,75.0,0.1272695809602737,6.5
tt0032539,1940,Comedy,379,Passed,82.0,0.091849535703659,6.2
tt0022990,1932,Crime,663,Passed,62.0,0.2744142115116119,6.7
tt0023818,1933,Film-Noir,372,Passed,65.0,0.132722407579422,6.8
tt0027518,1936,Comedy,465,Passed,92.0,0.127093881368637,6.7
tt0026240,1935,Action,29,Approved,54.0,0.1412366330623626,5.4
tt0027108,1935,Drama,26,Approved,59.0,0.1044041216373443,4.7
tt0035425,1942,War,95,Approved,56.0,0.1027687117457389,5.2
tt0038981,1946,Action,107,Passed,59.0,0.1529479324817657,6.1
tt0040777,1948,Drama,10,Approved,72.0,0.3080091476440429,6.4
tt0167783,1951,Adventure,28,Approved,56.0,0.1454567909240722,4.4
tt0176712,1950,Action,79,Approved,67.0,0.1175033599138259,5.7
tt0179810,1950,Drama,59,Passed,63.0,0.1146444529294967,5.2
tt0022382,1931,Comedy,510,Passed,74.0,0.2636948823928833,5.6
tt0022382,1931,Comedy,510,Passed,74.0,0.2636948823928833,5.6
tt0023848,1933,History,303,Approved,85.0,0.0794368609786033,5.7
tt0217126,1952,Documentary,64,Not Rated,103.0,0.4304031729698181,6.0
tt0022469,1931,Crime,797,Passed,75.0,0.202528178691864,6.5
tt0022682,1932,Drama,257,Passed,72.0,0.1550971418619156,5.9
tt0023659,1932,Crime,834,Passed,68.0,0.3219176530838012,6.9
tt0023887,1933,Drama,253,Passed,70.0,0.0454182922840118,6.5
tt0025015,1934,Adventure,90,Passed,72.0,0.1824860870838165,6.4
tt0026411,1935,Comedy,37,Approved,67.0,0.2450897842645645,6.0
tt0027132,1935,Drama,32,Passed,69.0,0.255059152841568,5.8
tt0027915,1936,Comedy,16,Passed,68.0,0.053173866122961,7.0
tt0028369,1936,Comedy,14,Approved,66.0,0.162460520863533,6.3
tt0028588,1937,Comedy,29,Passed,73.0,0.1640484035015106,6.0
tt0030120,1938,Comedy,610,Approved,75.0,0.2254767119884491,6.6
tt0030554,1938,Comedy,490,Passed,78.0,0.2708088755607605,7.0
tt0031060,1939,Comedy,6070,Passed,87.0,0.1774144619703292,6.8
tt0031442,1939,Comedy,647,Passed,83.0,0.2189094126224517,6.6
tt0032536,1940,Comedy,5521,Passed,80.0,0.2068528234958648,6.8
tt0033577,1941,Crime,262,Passed,89.0,0.3116923868656158,6.2
